HOME_AREA,WORK_AREA,HOME_LATITUDE,HOME_LONGITUDE,WORK_LATITUDE,WORK_LONGITUDE,GENDER,INCOME_CLASS,PERCENT_TRAVELLERS,TRAVELING_DISTANCE_KM,DIRECT_DISTANCE_KM
H13_I14_JHANGI_SYEDAN,DHAMIAL_CHAKRI_ROAD,33.62512322,72.95902271,33.56066811,73.01000235,MALE,B:Mid,0.00303,16.209,8.582765621711236
G5_F5_DIPLOMATIC_SECRETARIAT,H10_H11_H12,33.72629888,73.09936917,33.6462776,72.9999366,MALE,B:Mid,0.000866,16.563,12.798887070311844
CHAKLALA,G6_G7_BLUE_AREA,33.60093813,73.07507165,33.71343576,73.07453243,FEMALE,B:Mid,0.008223,16.345,12.509265272763933
ADIALA,DHA1_BAHRIA7,33.54623619,73.05209675,33.54223911,73.10114689,MALE,C:Low,0.012552,7.596,4.567469415538276
ADIALA,FAIZABAD_STADIUM_ROAD,33.54623619,73.05209675,33.65196382,73.07357536,FEMALE,C:Low,0.000866,15.73,11.923492684973567
TARAMRI_ALIPUR_FARASHTOWN,RAWAL_ROAD,33.64359527,73.195033,33.61876717,73.073812,FEMALE,A:Highest,0.002164,20.255,11.557590454755994
WESTRIDGE,LIAQUATBAGH_RAJABAZAR,33.61226834,73.01947658,33.61586581,73.05613158,MALE,C:Low,0.035923,3.879,3.4177981676184466
SHAMSABAD_DHOK_KALA,BAHRIA8,33.65017158,73.09153509,33.495714,73.085473,FEMALE,A:Highest,0.000866,24.316,17.184079519271666
H13_I14_JHANGI_SYEDAN,SCHEME3_GULISTAN_COLONY,33.62512322,72.95902271,33.57718407,73.09887208,MALE,C:Low,0.001298,15.605,14.006237366800038
G6_G7_BLUE_AREA,G8_G9,33.71343576,73.07453243,33.69034756,73.04003006,FEMALE,B:Mid,0.037222,5.965,4.096096623474913
F8_E8_F9_E9,KOHINOOR_MILL_PIRWADHAI,33.7134014,73.03277168,33.61071461,72.98985375,MALE,B:Mid,0.000866,17.771,12.089400793716184
LIAQUATBAGH_RAJABAZAR,KHANNA_KORAL,33.61586581,73.05613158,33.62449535,73.1067525,FEMALE,B:Mid,0.000866,7.298,4.784452337160777
BAHRIA1_6_PWD,G8_G9,33.56252679,73.13773117,33.69034756,73.04003006,FEMALE,A:Highest,0.006925,22.382,16.84753633316824
G13_G14_GOLRA,SATELLITE_TOWN,33.64752556,72.95087122,33.63989311,73.06257614,MALE,B:Mid,0.00303,18.576,10.375253858662473
SOHAN_CHAK_SHAHZAD,SCHEME3_GULISTAN_COLONY,33.67048536,73.13181945,33.57718407,73.09887208,FEMALE,B:Mid,0.000433,25.472,10.81384713564879
KOHINOOR_MILL_PIRWADHAI,BHARAKAHU_BANIGALA,33.61071461,72.98985375,33.73680847,73.18177033,MALE,C:Low,0.006492,29.011,22.627105746083856
NAVAL_GULBERG,G6_G7_BLUE_AREA,33.57863522,73.17832789,33.71343576,73.07453243,MALE,C:Low,0.006059,22.448,17.804176747730757
G8_G9,KOHINOOR_MILL_PIRWADHAI,33.69034756,73.04003006,33.61071461,72.98985375,FEMALE,A:Highest,0.002164,14.885,9.998894908094769
LALKURTI_TENCH_DHOKSYEDAN,DHA2_ZARAJ,33.57943285,73.04073332,33.53117099,73.15604532,FEMALE,B:Mid,0.008656,15.03,11.957236146326105
RAWAL_ROAD,LALKURTI_TENCH_DHOKSYEDAN,33.61876717,73.073812,33.57943285,73.04073332,MALE,B:Mid,0.006492,7.262,5.340035640167901
FAIZABAD_STADIUM_ROAD,I10_I11,33.65196382,73.07357536,33.646044,73.03527323,MALE,B:Mid,0.010387,6.42,3.605985990047455
DHOKE_HASSU,SCHEME3_GULISTAN_COLONY,33.62664115,73.03386451,33.57718407,73.09887208,FEMALE,B:Mid,0.004761,12.455,8.154221731941925
SCHEME3_GULISTAN_COLONY,QASIM_MARKET_RANGE_ROAD,33.57718407,73.09887208,33.59000295,73.01657994,FEMALE,B:Mid,0.004761,11.177,7.755187316125421
BHARAKAHU_BANIGALA,DHA1_BAHRIA7,33.73680847,73.18177033,33.54223911,73.10114689,FEMALE,B:Mid,0.000866,30.944,22.88633983505217
TARAMRI_ALIPUR_FARASHTOWN,SOHAN_CHAK_SHAHZAD,33.64359527,73.195033,33.67048536,73.13181945,MALE,A:Highest,0.028133,8.513,6.570511296244883
BAHRIA8,GHAURI_BURMA_TOWN_KHANNA,33.495714,73.085473,33.62744882,73.13042452,MALE,C:Low,0.00303,28.675,15.228892851882069
WESTRIDGE,H13_I14_JHANGI_SYEDAN,33.61226834,73.01947658,33.62512322,72.95902271,FEMALE,C:Low,0.001731,7.506,5.7774345920757995
DHAMIAL_CHAKRI_ROAD,TARAMRI_ALIPUR_FARASHTOWN,33.56066811,73.01000235,33.64359527,73.195033,MALE,B:Mid,0.001731,27.928,19.45989125428122
FAIZABAD_STADIUM_ROAD,G13_G14_GOLRA,33.65196382,73.07357536,33.64752556,72.95087122,FEMALE,B:Mid,0.000433,17.055,11.368598621849396
F6_F7_E7,G13_G14_GOLRA,33.72367762,73.06117237,33.64752556,72.95087122,FEMALE,B:Mid,0.000433,19.865,13.261066676581656
FAIZABAD_STADIUM_ROAD,I8_H8_SHAKARPARIAN,33.65196382,73.07357536,33.68034167,73.07717667,FEMALE,C:Low,0.033326,9.811,3.1730251276437813
SCHEME3_GULISTAN_COLONY,F10_F11_E11_D12,33.57718407,73.09887208,33.69226281,72.99067119,MALE,C:Low,0.006925,23.713,16.25070750972291
TARAMRI_ALIPUR_FARASHTOWN,I8_H8_SHAKARPARIAN,33.64359527,73.195033,33.68034167,73.07717667,FEMALE,B:Mid,0.009955,19.602,11.64780308723551
KHANNA_KORAL,FAIZABAD_STADIUM_ROAD,33.62449535,73.1067525,33.65196382,73.07357536,FEMALE,A:Highest,0.000866,8.334,4.331573295107685
KHANNA_KORAL,DHAMIAL_CHAKRI_ROAD,33.62449535,73.1067525,33.56066811,73.01000235,MALE,B:Mid,0.001298,22.366,11.431473939960858
H13_I14_JHANGI_SYEDAN,RAWAL_ROAD,33.62512322,72.95902271,33.61876717,73.073812,FEMALE,B:Mid,0.001731,19.126,10.652161155918751
KHANNA_KORAL,F6_F7_E7,33.62449535,73.1067525,33.72367762,73.06117237,FEMALE,C:Low,0.002597,15.884,11.807602446830721
G13_G14_GOLRA,DHOKE_HASSU,33.64752556,72.95087122,33.62664115,73.03386451,FEMALE,C:Low,0.000866,12.558,8.026527135083986
F8_E8_F9_E9,I10_I11,33.7134014,73.03277168,33.646044,73.03527323,FEMALE,C:Low,0.001731,10.588,7.493377073212471
QASIM_MARKET_RANGE_ROAD,KOHINOOR_MILL_PIRWADHAI,33.59000295,73.01657994,33.61071461,72.98985375,MALE,A:Highest,0.064922,5.597,3.380970278106791
SOHAN_CHAK_SHAHZAD,SCHEME3_GULISTAN_COLONY,33.67048536,73.13181945,33.57718407,73.09887208,MALE,B:Mid,0.004328,25.472,10.81384713564879
SOHAN_CHAK_SHAHZAD,H10_H11_H12,33.67048536,73.13181945,33.6462776,72.9999366,MALE,B:Mid,0.000866,21.773,12.499545192747334
G10_G11_G12,I8_H8_SHAKARPARIAN,33.67167071,73.00632507,33.68034167,73.07717667,MALE,C:Low,0.016014,9.292,6.626762340410962
KHANNA_KORAL,F6_F7_E7,33.62449535,73.1067525,33.72367762,73.06117237,FEMALE,A:Highest,0.002597,15.884,11.807602446830721
SADDAR,G6_G7_BLUE_AREA,33.59627289,73.05574406,33.71343576,73.07453243,MALE,B:Mid,0.005194,16.987,13.143468316908118
CHAKLALA,KOHINOOR_MILL_PIRWADHAI,33.60093813,73.07507165,33.61071461,72.98985375,FEMALE,B:Mid,0.00303,10.023,7.966579365057998
LALKURTI_TENCH_DHOKSYEDAN,BAHRIA8,33.57943285,73.04073332,33.495714,73.085473,MALE,C:Low,0.01385,16.397,10.190884562833473
BAHRIA1_6_PWD,FAIZABAD_STADIUM_ROAD,33.56252679,73.13773117,33.65196382,73.07357536,FEMALE,A:Highest,0.001298,17.488,11.584561494710101
FAIZABAD_STADIUM_ROAD,H10_H11_H12,33.65196382,73.07357536,33.6462776,72.9999366,MALE,C:Low,0.00303,13.127,6.845547633271467
CHAKLALA,ADIALA,33.60093813,73.07507165,33.54623619,73.05209675,MALE,B:Mid,0.006925,9.426,6.444246065303121
LALKURTI_TENCH_DHOKSYEDAN,MORGAH_ASKARI14,33.57943285,73.04073332,33.54724362,73.07338379,MALE,C:Low,0.017312,10.571,4.6865170627152155
H13_I14_JHANGI_SYEDAN,SHAKRIAL_SADIQABAD,33.62512322,72.95902271,33.63784416,73.08968728,MALE,C:Low,0.002164,17.542,12.179705879240984
SCHEME3_GULISTAN_COLONY,SATELLITE_TOWN,33.57718407,73.09887208,33.63989311,73.06257614,MALE,B:Mid,0.017312,10.827,7.740792875323167
OLD_AIRPORT,DHOKE_HASSU,33.59809288,73.11899808,33.62664115,73.03386451,MALE,C:Low,0.005194,19.097,8.4987602972909
H10_H11_H12,G13_G14_GOLRA,33.6462776,72.9999366,33.64752556,72.95087122,MALE,B:Mid,0.006492,8.457,4.543915820747179
LALKURTI_TENCH_DHOKSYEDAN,I8_H8_SHAKARPARIAN,33.57943285,73.04073332,33.68034167,73.07717667,FEMALE,C:Low,0.002164,25.845,11.716876266831507
SADDAR,BHARAKAHU_BANIGALA,33.59627289,73.05574406,33.73680847,73.18177033,FEMALE,A:Highest,0.000866,23.51,19.499391206044113
KHANNA_KORAL,H9_I9,33.62449535,73.1067525,33.662345,73.05200625,FEMALE,A:Highest,0.004328,10.934,6.587582698733541
H9_I9,F6_F7_E7,33.662345,73.05200625,33.72367762,73.06117237,MALE,B:Mid,0.001731,10.928,6.87239739649904
LIAQUATBAGH_RAJABAZAR,G10_G11_G12,33.61586581,73.05613158,33.67167071,73.00632507,MALE,C:Low,0.005194,16.565,7.730595634506014
GHAURI_BURMA_TOWN_KHANNA,G8_G9,33.62744882,73.13042452,33.69034756,73.04003006,FEMALE,C:Low,0.014716,14.842,10.904650064842784
I10_I11,G10_G11_G12,33.646044,73.03527323,33.67167071,73.00632507,MALE,C:Low,0.016447,10.357,3.911313050195148
KHANNA_KORAL,G10_G11_G12,33.62449535,73.1067525,33.67167071,73.00632507,FEMALE,B:Mid,0.002164,18.129,10.673971061094534
BHARAKAHU_BANIGALA,SADDAR,33.73680847,73.18177033,33.59627289,73.05574406,FEMALE,A:Highest,0.000433,23.25,19.499391206044113
MORGAH_ASKARI14,DHAMIAL_CHAKRI_ROAD,33.54724362,73.07338379,33.56066811,73.01000235,MALE,C:Low,0.006059,12.968,6.060032191361079
SHAMSABAD_DHOK_KALA,H10_H11_H12,33.65017158,73.09153509,33.6462776,72.9999366,FEMALE,A:Highest,0.000433,16.052,8.489843515854794
BAHRIA1_6_PWD,OLD_AIRPORT,33.56252679,73.13773117,33.59809288,73.11899808,MALE,A:Highest,0.014716,9.765,4.318770573300762
SHAMSABAD_DHOK_KALA,SATELLITE_TOWN,33.65017158,73.09153509,33.63989311,73.06257614,FEMALE,B:Mid,0.009955,5.403,2.91415326766071
WESTRIDGE,F8_E8_F9_E9,33.61226834,73.01947658,33.7134014,73.03277168,FEMALE,B:Mid,0.000866,20.018,11.31259901807134
H13_I14_JHANGI_SYEDAN,G10_G11_G12,33.62512322,72.95902271,33.67167071,73.00632507,MALE,A:Highest,0.033759,9.73,6.779442538672774
G13_G14_GOLRA,LIAQUATBAGH_RAJABAZAR,33.64752556,72.95087122,33.61586581,73.05613158,FEMALE,C:Low,0.002164,13.669,10.361640237052914
DHOKE_HASSU,WESTRIDGE,33.62664115,73.03386451,33.61226834,73.01947658,MALE,B:Mid,0.297774,3.954,2.0806511490138426
H10_H11_H12,I8_H8_SHAKARPARIAN,33.6462776,72.9999366,33.68034167,73.07717667,MALE,C:Low,0.004761,14.42,8.089963287828091
FAIZABAD_STADIUM_ROAD,I8_H8_SHAKARPARIAN,33.65196382,73.07357536,33.68034167,73.07717667,MALE,C:Low,0.092621,9.811,3.1730251276437813
LALKURTI_TENCH_DHOKSYEDAN,BAHRIA1_6_PWD,33.57943285,73.04073332,33.56252679,73.13773117,FEMALE,C:Low,0.009089,16.196,9.181149100782955
ADIALA,DHA2_ZARAJ,33.54623619,73.05209675,33.53117099,73.15604532,MALE,C:Low,0.006492,15.945,9.778755184604153
DHA1_BAHRIA7,NAVAL_GULBERG,33.54223911,73.10114689,33.57863522,73.17832789,MALE,C:Low,0.002597,22.032,8.217235528545975
BHARAKAHU_BANIGALA,ADIALA,33.73680847,73.18177033,33.54623619,73.05209675,MALE,C:Low,0.000433,29.542,24.354540245327673
G13_G14_GOLRA,BAHRIA1_6_PWD,33.64752556,72.95087122,33.56252679,73.13773117,FEMALE,C:Low,0.000866,33.412,19.71810638245119
SHAMSABAD_DHOK_KALA,DHOKE_HASSU,33.65017158,73.09153509,33.62664115,73.03386451,MALE,B:Mid,0.000866,10.644,5.945541199599932
F10_F11_E11_D12,BAHRIA1_6_PWD,33.69226281,72.99067119,33.56252679,73.13773117,MALE,A:Highest,0.003462,29.301,19.836854422870513
SCHEME3_GULISTAN_COLONY,KOHINOOR_MILL_PIRWADHAI,33.57718407,73.09887208,33.61071461,72.98985375,MALE,A:Highest,0.00303,12.984,10.763968463328473
DHOKE_HASSU,DHA2_ZARAJ,33.62664115,73.03386451,33.53117099,73.15604532,MALE,B:Mid,0.004761,19.468,15.518020327141132
SOHAN_CHAK_SHAHZAD,MORGAH_ASKARI14,33.67048536,73.13181945,33.54724362,73.07338379,MALE,C:Low,0.000866,24.589,14.733655175146742
G13_G14_GOLRA,H9_I9,33.64752556,72.95087122,33.662345,73.05200625,FEMALE,A:Highest,0.00303,15.414,9.504746787038846
MORGAH_ASKARI14,ADIALA,33.54724362,73.07338379,33.54623619,73.05209675,MALE,C:Low,0.064056,5.307,1.9759283365671423
ADIALA,SOHAN_CHAK_SHAHZAD,33.54623619,73.05209675,33.67048536,73.13181945,MALE,B:Mid,0.000866,24.762,15.664803904143392
I8_H8_SHAKARPARIAN,GHAURI_BURMA_TOWN_KHANNA,33.68034167,73.07717667,33.62744882,73.13042452,MALE,A:Highest,0.004328,9.731,7.673439601969345
TARAMRI_ALIPUR_FARASHTOWN,FAIZABAD_STADIUM_ROAD,33.64359527,73.195033,33.65196382,73.07357536,MALE,C:Low,0.01082,16.847,11.281202302287557
RAWAL_ROAD,DHA1_BAHRIA7,33.61876717,73.073812,33.54223911,73.10114689,MALE,C:Low,0.004761,11.974,8.878308305002632
DHA1_BAHRIA7,SATELLITE_TOWN,33.54223911,73.10114689,33.63989311,73.06257614,FEMALE,A:Highest,0.001731,15.956,11.43126156298412
SOHAN_CHAK_SHAHZAD,SATELLITE_TOWN,33.67048536,73.13181945,33.63989311,73.06257614,MALE,A:Highest,0.014716,14.021,7.255792585056895
LIAQUATBAGH_RAJABAZAR,F10_F11_E11_D12,33.61586581,73.05613158,33.69226281,72.99067119,MALE,B:Mid,0.004328,17.789,10.434307707667012
SATELLITE_TOWN,ADIALA,33.63989311,73.06257614,33.54623619,73.05209675,MALE,B:Mid,0.003462,14.325,10.459310496352504
G13_G14_GOLRA,SHAMSABAD_DHOK_KALA,33.64752556,72.95087122,33.65017158,73.09153509,MALE,C:Low,0.000866,20.68,13.02375027100113
G8_G9,G13_G14_GOLRA,33.69034756,73.04003006,33.64752556,72.95087122,MALE,C:Low,0.011686,12.118,9.52635511956912
CHAKLALA,G6_G7_BLUE_AREA,33.60093813,73.07507165,33.71343576,73.07453243,FEMALE,C:Low,0.006059,16.345,12.509265272763933
G10_G11_G12,ADIALA,33.67167071,73.00632507,33.54623619,73.05209675,FEMALE,B:Mid,0.000866,26.995,14.577553347170912
F6_F7_E7,DHOKE_HASSU,33.72367762,73.06117237,33.62664115,73.03386451,MALE,A:Highest,0.000433,18.16,11.081913361613028
SATELLITE_TOWN,G13_G14_GOLRA,33.63989311,73.06257614,33.64752556,72.95087122,FEMALE,B:Mid,0.001298,16.14,10.375253858662473
TARAMRI_ALIPUR_FARASHTOWN,G10_G11_G12,33.64359527,73.195033,33.67167071,73.00632507,FEMALE,C:Low,0.001731,26.283,17.742604715187305
SOHAN_CHAK_SHAHZAD,SHAKRIAL_SADIQABAD,33.67048536,73.13181945,33.63784416,73.08968728,FEMALE,B:Mid,0.006492,12.659,5.327389894805007
SHAKRIAL_SADIQABAD,KHANNA_KORAL,33.63784416,73.08968728,33.62449535,73.1067525,MALE,A:Highest,0.023372,5.093,2.167821994398241
SHAMSABAD_DHOK_KALA,DHAMIAL_CHAKRI_ROAD,33.65017158,73.09153509,33.56066811,73.01000235,FEMALE,C:Low,0.000433,16.566,12.49254329381321
CHAKLALA,SATELLITE_TOWN,33.60093813,73.07507165,33.63989311,73.06257614,MALE,C:Low,0.037222,6.456,4.483460185202158
SHAMSABAD_DHOK_KALA,G13_G14_GOLRA,33.65017158,73.09153509,33.64752556,72.95087122,MALE,A:Highest,0.000433,19.98,13.02375027100113
I8_H8_SHAKARPARIAN,FAIZABAD_STADIUM_ROAD,33.68034167,73.07717667,33.65196382,73.07357536,MALE,C:Low,0.032461,4.843,3.1730251276437813
BAHRIA1_6_PWD,F8_E8_F9_E9,33.56252679,73.13773117,33.7134014,73.03277168,MALE,C:Low,0.01082,24.367,19.38723802630503
DHA1_BAHRIA7,H13_I14_JHANGI_SYEDAN,33.54223911,73.10114689,33.62512322,72.95902271,FEMALE,B:Mid,0.000433,18.273,16.070833310116356
SADDAR,MORGAH_ASKARI14,33.59627289,73.05574406,33.54724362,73.07338379,FEMALE,C:Low,0.004328,9.238,5.691486412127649
SHAMSABAD_DHOK_KALA,KHANNA_KORAL,33.65017158,73.09153509,33.62449535,73.1067525,MALE,C:Low,0.001731,5.004,3.183716462332895
MORGAH_ASKARI14,H9_I9,33.54724362,73.07338379,33.662345,73.05200625,FEMALE,C:Low,0.000433,19.768,12.950910360628415
BAHRIA1_6_PWD,WESTRIDGE,33.56252679,73.13773117,33.61226834,73.01947658,MALE,A:Highest,0.002597,19.101,12.27113793573206
LIAQUATBAGH_RAJABAZAR,SADDAR,33.61586581,73.05613158,33.59627289,73.05574406,MALE,C:Low,0.130709,2.575,2.1789288728136245
LALKURTI_TENCH_DHOKSYEDAN,F6_F7_E7,33.57943285,73.04073332,33.72367762,73.06117237,FEMALE,B:Mid,0.002597,28.589,16.150475447162528
RAWAL_ROAD,SADDAR,33.61876717,73.073812,33.59627289,73.05574406,FEMALE,B:Mid,0.009522,4.28,3.009319049608176
H9_I9,WESTRIDGE,33.662345,73.05200625,33.61226834,73.01947658,MALE,A:Highest,0.000433,9.067,6.330455834127182
F6_F7_E7,SADDAR,33.72367762,73.06117237,33.59627289,73.05574406,MALE,A:Highest,0.000866,17.788,14.175665242077079
BAHRIA1_6_PWD,TARAMRI_ALIPUR_FARASHTOWN,33.56252679,73.13773117,33.64359527,73.195033,FEMALE,C:Low,0.002597,19.563,10.460534883608414
SATELLITE_TOWN,FAIZABAD_STADIUM_ROAD,33.63989311,73.06257614,33.65196382,73.07357536,FEMALE,A:Highest,0.021641,3.704,1.6846871568569073
SCHEME3_GULISTAN_COLONY,I10_I11,33.57718407,73.09887208,33.646044,73.03527323,MALE,B:Mid,0.00303,17.285,9.659923965105401
CHAKLALA,SATELLITE_TOWN,33.60093813,73.07507165,33.63989311,73.06257614,FEMALE,B:Mid,0.01385,6.456,4.483460185202158
TARAMRI_ALIPUR_FARASHTOWN,SHAMSABAD_DHOK_KALA,33.64359527,73.195033,33.65017158,73.09153509,MALE,C:Low,0.001298,11.973,9.608278230955017
KHANNA_KORAL,OLD_AIRPORT,33.62449535,73.1067525,33.59809288,73.11899808,FEMALE,B:Mid,0.007791,8.205,3.1472192962679952
KOHINOOR_MILL_PIRWADHAI,SATELLITE_TOWN,33.61071461,72.98985375,33.63989311,73.06257614,FEMALE,A:Highest,0.006492,12.448,7.474252190401209
G8_G9,SHAKRIAL_SADIQABAD,33.69034756,73.04003006,33.63784416,73.08968728,FEMALE,A:Highest,0.003462,13.98,7.429916462863564
RAWAL_ROAD,WESTRIDGE,33.61876717,73.073812,33.61226834,73.01947658,FEMALE,B:Mid,0.000433,8.773,5.083085995027179
SATELLITE_TOWN,WESTRIDGE,33.63989311,73.06257614,33.61226834,73.01947658,MALE,B:Mid,0.003462,8.303,5.035857663886299
H13_I14_JHANGI_SYEDAN,SATELLITE_TOWN,33.62512322,72.95902271,33.63989311,73.06257614,MALE,C:Low,0.007791,14.664,9.726804874400294
LALKURTI_TENCH_DHOKSYEDAN,KHANNA_KORAL,33.57943285,73.04073332,33.62449535,73.1067525,MALE,A:Highest,0.000433,15.562,7.905213519296012
DHA2_ZARAJ,H9_I9,33.53117099,73.15604532,33.662345,73.05200625,FEMALE,A:Highest,0.000433,24.394,17.48149067114796
DHA1_BAHRIA7,G10_G11_G12,33.54223911,73.10114689,33.67167071,73.00632507,FEMALE,A:Highest,0.000433,25.601,16.859595301338523
F6_F7_E7,CHAKLALA,33.72367762,73.06117237,33.60093813,73.07507165,FEMALE,B:Mid,0.000866,17.317,13.708497127248163
I10_I11,SATELLITE_TOWN,33.646044,73.03527323,33.63989311,73.06257614,MALE,B:Mid,0.04934,6.967,2.6183487063857718
SADDAR,SHAKRIAL_SADIQABAD,33.59627289,73.05574406,33.63784416,73.08968728,MALE,A:Highest,0.003895,7.737,5.58986723724617
G10_G11_G12,F8_E8_F9_E9,33.67167071,73.00632507,33.7134014,73.03277168,FEMALE,B:Mid,0.012552,7.585,5.245806919299364
BAHRIA8,NAVAL_GULBERG,33.495714,73.085473,33.57863522,73.17832789,MALE,C:Low,0.003462,22.502,12.612778438914434
H10_H11_H12,SHAMSABAD_DHOK_KALA,33.6462776,72.9999366,33.65017158,73.09153509,MALE,C:Low,0.000433,18.969,8.489843515854794
KOHINOOR_MILL_PIRWADHAI,F6_F7_E7,33.61071461,72.98985375,33.72367762,73.06117237,FEMALE,C:Low,0.003462,21.792,14.189374050125569
DHA2_ZARAJ,F10_F11_E11_D12,33.53117099,73.15604532,33.69226281,72.99067119,MALE,B:Mid,0.003462,33.773,23.56668632150731
DHA1_BAHRIA7,F8_E8_F9_E9,33.54223911,73.10114689,33.7134014,73.03277168,FEMALE,A:Highest,0.000866,31.512,20.057624879987173
NAVAL_GULBERG,G5_F5_DIPLOMATIC_SECRETARIAT,33.57863522,73.17832789,33.72629888,73.09936917,FEMALE,A:Highest,0.002164,25.725,17.972521138384046
ADIALA,WESTRIDGE,33.54623619,73.05209675,33.61226834,73.01947658,MALE,C:Low,0.002597,10.929,7.93997996707463
MORGAH_ASKARI14,F10_F11_E11_D12,33.54724362,73.07338379,33.69226281,72.99067119,FEMALE,B:Mid,0.001298,27.436,17.851770217076012
LIAQUATBAGH_RAJABAZAR,BAHRIA1_6_PWD,33.61586581,73.05613158,33.56252679,73.13773117,MALE,A:Highest,0.004761,16.828,9.60764630725854
GHAURI_BURMA_TOWN_KHANNA,H9_I9,33.62744882,73.13042452,33.662345,73.05200625,MALE,B:Mid,0.018178,12.548,8.231061877647333
F8_E8_F9_E9,TARAMRI_ALIPUR_FARASHTOWN,33.7134014,73.03277168,33.64359527,73.195033,MALE,C:Low,0.00303,23.561,16.9021336706877
H10_H11_H12,SHAMSABAD_DHOK_KALA,33.6462776,72.9999366,33.65017158,73.09153509,MALE,B:Mid,0.000433,18.969,8.489843515854794
F8_E8_F9_E9,H9_I9,33.7134014,73.03277168,33.662345,73.05200625,MALE,B:Mid,0.001731,7.759,5.949605251535684
MORGAH_ASKARI14,SCHEME3_GULISTAN_COLONY,33.54724362,73.07338379,33.57718407,73.09887208,FEMALE,B:Mid,0.012119,8.318,4.081818932288083
F10_F11_E11_D12,F8_E8_F9_E9,33.69226281,72.99067119,33.7134014,73.03277168,MALE,B:Mid,0.074011,5.944,4.548887883517192
DHAMIAL_CHAKRI_ROAD,BAHRIA8,33.56066811,73.01000235,33.495714,73.085473,MALE,C:Low,0.007358,18.545,10.055078395887731
DHOKE_HASSU,F8_E8_F9_E9,33.62664115,73.03386451,33.7134014,73.03277168,FEMALE,C:Low,0.003462,14.731,9.64782969919915
G6_G7_BLUE_AREA,I8_H8_SHAKARPARIAN,33.71343576,73.07453243,33.68034167,73.07717667,FEMALE,A:Highest,0.003895,6.026,3.6880168064948737
H9_I9,GHAURI_BURMA_TOWN_KHANNA,33.662345,73.05200625,33.62744882,73.13042452,MALE,B:Mid,0.001731,13.223,8.231061877647333
G13_G14_GOLRA,DHA2_ZARAJ,33.64752556,72.95087122,33.53117099,73.15604532,FEMALE,B:Mid,0.001298,26.165,22.99081976682453
GHAURI_BURMA_TOWN_KHANNA,BAHRIA1_6_PWD,33.62744882,73.13042452,33.56252679,73.13773117,MALE,A:Highest,0.026401,13.181,7.2506527659293525
CHAKLALA,DHAMIAL_CHAKRI_ROAD,33.60093813,73.07507165,33.56066811,73.01000235,MALE,A:Highest,0.004328,11.02,7.5090435162809275
SHAKRIAL_SADIQABAD,G5_F5_DIPLOMATIC_SECRETARIAT,33.63784416,73.08968728,33.72629888,73.09936917,FEMALE,C:Low,0.006925,15.652,9.876429381838506
SCHEME3_GULISTAN_COLONY,SATELLITE_TOWN,33.57718407,73.09887208,33.63989311,73.06257614,FEMALE,C:Low,0.010387,10.827,7.740792875323167
SHAKRIAL_SADIQABAD,RAWAL_ROAD,33.63784416,73.08968728,33.61876717,73.073812,MALE,B:Mid,0.044579,3.413,2.5807303147549336
KOHINOOR_MILL_PIRWADHAI,G8_G9,33.61071461,72.98985375,33.69034756,73.04003006,MALE,B:Mid,0.016447,15.534,9.998894908094769
SATELLITE_TOWN,KHANNA_KORAL,33.63989311,73.06257614,33.62449535,73.1067525,FEMALE,C:Low,0.005194,11.867,4.43385278882031
SHAKRIAL_SADIQABAD,DHOKE_HASSU,33.63784416,73.08968728,33.62664115,73.03386451,FEMALE,B:Mid,0.000866,12.723,5.3161940992282775
LIAQUATBAGH_RAJABAZAR,SATELLITE_TOWN,33.61586581,73.05613158,33.63989311,73.06257614,FEMALE,A:Highest,0.122053,3.231,2.737532160910685
SOHAN_CHAK_SHAHZAD,OLD_AIRPORT,33.67048536,73.13181945,33.59809288,73.11899808,MALE,A:Highest,0.00303,18.772,8.136722882583047
CHAKLALA,SHAMSABAD_DHOK_KALA,33.60093813,73.07507165,33.65017158,73.09153509,FEMALE,C:Low,0.000866,13.442,5.682768555511417
DHOKE_HASSU,DHA2_ZARAJ,33.62664115,73.03386451,33.53117099,73.15604532,MALE,C:Low,0.006925,19.468,15.518020327141132
BAHRIA8,DHAMIAL_CHAKRI_ROAD,33.495714,73.085473,33.56066811,73.01000235,FEMALE,C:Low,0.001731,21.312,10.055078395887731
G8_G9,SHAKRIAL_SADIQABAD,33.69034756,73.04003006,33.63784416,73.08968728,MALE,C:Low,0.01082,13.98,7.429916462863564
H10_H11_H12,LIAQUATBAGH_RAJABAZAR,33.6462776,72.9999366,33.61586581,73.05613158,FEMALE,B:Mid,0.001731,9.979,6.2051338778320995
SADDAR,LIAQUATBAGH_RAJABAZAR,33.59627289,73.05574406,33.61586581,73.05613158,FEMALE,B:Mid,0.030297,2.718,2.1789288728136245
TARAMRI_ALIPUR_FARASHTOWN,KHANNA_KORAL,33.64359527,73.195033,33.62449535,73.1067525,FEMALE,A:Highest,0.002164,9.746,8.444448136765935
SCHEME3_GULISTAN_COLONY,I10_I11,33.57718407,73.09887208,33.646044,73.03527323,MALE,C:Low,0.003895,17.285,9.659923965105401
H9_I9,BAHRIA1_6_PWD,33.662345,73.05200625,33.56252679,73.13773117,FEMALE,A:Highest,0.000433,21.094,13.645960851530539
